process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/resident_set_size_proc_MB,02_timing/backward_time_s,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,02_timing/forward_time_s,memory/used_memory_sys_percent,process/memory/virtual_memory_size_proc_MB,cpu/load/avg_sys_load_five_min_percent,01_general/lr,01_general/step,cpu/interrupts/interrupts_count,01_general/minibatch_loss,memory/total_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,cpu/load/avg_sys_load_fifteen_min_percent,_timestamp,02_timing/step_time_s,cpu/logical_core_count,cpu/load/avg_sys_load_one_min_percent,process/memory/dirty_pages_proc_count,process/memory/text_resident_set_proc_MB,02_timing/loss_calc_time_s,disk/time/disk_busy_time_sys_s,process/memory/shared_memory_proc_MB,02_timing/dataload_time_s,02_timing/opt_step_time_s,disk/counter/disk_read_sys_count,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,_step,03_hivemind/num_peers,03_hivemind/global_epoch,process/memory/data_resident_set_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,process/involuntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,_runtime,memory/used_memory_sys_MB,cpu/interrupts/soft_interrupts_count
6448.5376,6481.0,0.4291280881377078,5456.736256,0.030444554000041535,0.0,922.0,0.0364829009999994,5.0,27855.003648,4.066666666666666,,,2539085.0,,,0.03269547337922408,200425.365504,0.40300000000002,1940733.0,,2.466666666666667,1680687653.0,,,6.6000000000000005,0.0,2.719744,0.0002771480001229065,2.4080000000000013,1908.842496,,0.01216002500018476,0.0,,0.0027436210000360006,513,,,0.0,0.0,2398.0,226.24915561149578,127,7793.672192,699486.0
,,,,,,,,,,,0.0001,386.0,,7.1070556640625,,,,,,12384.0,,1680687653.0,0.0847991470004672,,,,,,,,0.0026908980000825977,,,0.0,,514,2.0,2.0,,,,,127,,
,,,,0.02997684100000697,,,0.03583084100000633,,,,0.0001,387.0,,7.1566162109375,,,,,,12416.0,,1680687653.0,0.08427848900032586,,,,,0.0002637080001477443,,,0.00255886000013561,0.012947531000008894,,0.0,0.002700708000020313,515,2.0,2.0,,,,,127,,
,,,,0.030062256000064735,,,0.03590243200005716,,,,0.0001,388.0,,7.0125732421875,,,,,,12448.0,,1680687653.0,0.08417996900038816,,,,,0.00026750000006359187,,,0.00255988999992951,0.01269017800018446,,0.0,0.0026977130000886973,516,2.0,2.0,,,,,127,,
,,,,0.030150456000001213,,,0.03582444299991039,,,,0.0001,389.0,,7.0333251953125,,,,,,12480.0,,1680687654.0,0.08458837199987101,,,,,0.0002706420000322396,,,0.0027643710000120336,0.012895032999949763,,0.0,0.002683426999965377,517,2.0,2.0,,,,,128,,
,,,,0.030031243999928847,,,0.03587651199995889,,,,0.0001,390.0,,7.0101318359375,,,,,,12512.0,,1680687654.0,0.08423659299978681,,,,,0.0002662100000634382,,,0.0028227340001194534,0.012547144999871307,,0.0,0.002692747999844869,518,2.0,2.0,,,,,128,,
,,,,0.02995738699996764,,,0.036016939999854,,,,0.0001,391.0,,7.1796875,,,,,,12544.0,,1680687654.0,0.08385804599993207,,,,,0.0002612900000258378,,,0.0026259100000061153,0.012303089000170075,,0.0,0.0026934299999084033,519,2.0,2.0,,,,,128,,
,,,,0.0298134529998606,,,0.03612982900017414,,,,0.0001,392.0,,7.047607421875,,,,,,12576.0,,1680687654.0,0.08433122500014179,,,,,0.0002595120001842588,,,0.002621044999841615,0.012840521000043736,,0.0,0.0026668650000374328,520,2.0,2.0,,,,,128,,
6448.5376,6560.0,0.49153769469388836,5456.769024,,0.0,933.0,0.03582620600013797,5.1,27855.003648,4.066666666666666,,,2544643.0,,,0.11851821518607689,200410.529792,0.40800000000001546,1949229.0,,2.466666666666667,1680687654.0,,,6.6000000000000005,0.0,2.719744,0.0002840209999703802,2.440000000000012,1908.875264,,,0.0,,0.0027333949999501783,521,,,0.0,0.0,2401.0,231.38674015918042,128,7809.253376,706744.0
,,,,0.030454685999984576,,,,,,,0.0001,393.0,,7.2447509765625,,,,,,12608.0,,1680687654.0,0.08396504799998183,,,,,,,,0.0025798490000852325,0.012086890999853495,,0.0,,522,2.0,2.0,,,,,128,,
,,,,0.02941253499989216,,,0.035673786000188556,,,,0.0001,394.0,,7.222900390625,,,,,,12640.0,,1680687654.0,0.0849318229995788,,,,,0.00025264299983973615,,,0.0027149109998845233,0.014179643999796099,,0.0,0.0026983039999777247,523,2.0,2.0,,,,,128,,
,,,,0.02980916900014563,,,0.036009621999937735,,,,0.0001,395.0,,7.2076416015625,,,,,,12672.0,,1680687654.0,0.084182083000087,,,,,0.00028869700008726795,,,0.0025680349999674945,0.01282070999991447,,0.0,0.0026858500000344065,524,2.0,2.0,,,,,128,,
,,,,0.03008986800000457,,,0.03585928799998328,,,,0.0001,396.0,,7.0552978515625,,,,,,12704.0,,1680687655.0,0.08462424999993345,,,,,0.000269241000069087,,,0.002579109999942375,0.01310077099992668,,0.0,0.0027259720000074594,525,2.0,2.0,,,,,129,,
,,,,0.029526626999995642,,,0.035955207999904815,,,,0.0001,397.0,,6.980712890625,,,,,,12736.0,,1680687655.0,0.08454557899972315,,,,,0.0002593130000150268,,,0.0028081079999537906,0.013319469999942157,,0.0,0.0026768529999117163,526,2.0,2.0,,,,,129,,
,,,,0.02967023499991228,,,0.03585717499981911,,,,0.0001,398.0,,7.3189697265625,,,,,,12768.0,,1680687655.0,0.08390517299972089,,,,,0.0002650060000632948,,,0.00260634400001436,0.01280758099983359,,0.0,0.002698832000078255,527,2.0,2.0,,,,,129,,
,,,,0.029577110999980505,,,0.0359980660000474,,,,0.0001,399.0,,7.06640625,,,,,,12800.0,,1680687655.0,0.08414064799990228,,,,,0.00027034899994760053,,,0.002841027000158647,0.012782404999825303,,0.0,0.002671689999942828,528,2.0,2.0,,,,,129,,
6448.5376,6677.0,1.1165520965024807,5456.73216,,0.0,941.0,,5.1,27855.003648,4.066666666666666,,,2550577.0,,,0.03268953987664108,200413.626368,0.4109999999999445,1958873.0,,2.466666666666667,1680687655.0,,,6.6000000000000005,0.0,2.719744,,2.4720000000000084,1908.8384,,,0.0,,0.0027368270000351913,529,,,0.0,0.0,2402.0,211.27718099595631,129,7806.160896,714733.0
,,,,0.029660309000064444,,,0.03667555200013339,,,,0.0001,400.0,,7.2611083984375,,,,,,12832.0,,1680687655.0,0.08409045000030346,,,,,0.00026683800001592317,,,0.002702238000210855,0.012048685999843656,,0.0,,530,2.0,2.0,,,,,129,,
,,,,0.029553215000078126,,,0.03570276300001751,,,,0.0001,401.0,,7.1136474609375,,,,,,12864.0,,1680687655.0,0.08407338800020625,,,,,0.00026989100001628685,,,0.002686630999960471,0.013209496999934345,,0.0,0.00265139100019951,531,2.0,2.0,,,,,129,,
,,,,0.029514478000010058,,,0.03576192299988179,,,,0.0001,402.0,,7.0711669921875,,,,,,12896.0,,1680687656.0,0.0845578910000313,,,,,0.00025533799998811446,,,0.002698811000072965,0.01363222300005873,,0.0,0.0026951180000196473,532,2.0,2.0,,,,,130,,
,,,,0.02962182400005986,,,0.03702744999986862,,,,0.0001,403.0,,6.9385986328125,,,,,,12928.0,,1680687656.0,0.08411742299949765,,,,,0.0005304069998146588,,,0.0027366360000087298,0.011504337999895142,,0.0,0.0026967679998506355,533,2.0,2.0,,,,,130,,
,,,,0.03025844900002994,,,0.03603507000002537,,,,0.0001,404.0,,7.12548828125,,,,,,12960.0,,1680687656.0,0.08424664599988319,,,,,0.0002836529999967752,,,0.00258913799984839,0.012398115999985748,,0.0,0.00268221999999696,534,2.0,2.0,,,,,130,,
,,,,0.029688889999988533,,,0.03566840099983892,,,,0.0001,405.0,,7.093505859375,,,,,,12992.0,,1680687656.0,0.08433474400021623,,,,,0.00025773599986678164,,,0.002673541000149271,0.013432709000198884,,0.0,0.0026134670001738414,535,2.0,2.0,,,,,130,,
,,,,0.02953416900004413,,,0.03561291300002267,,,,0.0001,406.0,,7.0189208984375,,,,,,13024.0,,1680687656.0,0.08396121200007656,,,,,0.0002711459999318322,,,0.0026029220000509667,0.013228276000063488,,0.0,0.0027117859999634675,536,2.0,2.0,,,,,130,,
6448.5376,6791.0,0.4781807919718286,5456.73216,,0.0,953.0,,5.1,27855.003648,4.066666666666666,,,2555869.0,,,0.10206123187864441,200395.866112,0.4149999999999636,1968374.0,,2.466666666666667,1680687656.0,,,6.6000000000000005,0.0,2.719744,,2.5080000000000098,1908.8384,,,0.0,,,537,,,0.0,0.0,2404.0,204.04748862723972,130,7804.592128,721558.0
,,,,0.02968386200018358,,,0.03578343100002712,,,,0.0001,407.0,,7.1024169921875,,,,,,13056.0,,1680687656.0,0.08433662400034336,,,,,0.0002636599999732425,,,0.002978880000000572,0.012934710000081395,,0.0,0.002692081000077451,538,2.0,2.0,,,,,130,,
,,,,0.030330782999953954,,,0.036823005000087505,,,,0.0001,408.0,,7.21875,,,,,,13088.0,,1680687656.0,0.08445453700005601,,,,,0.000301173000025301,,,0.002753536999989592,0.011519657999997435,,0.0,0.0027263810000022204,539,2.0,2.0,,,,,130,,
,,,,0.029495616999838603,,,0.03565885099988009,,,,0.0001,409.0,,7.0440673828125,,,,,,13120.0,,1680687657.0,0.08497437199980595,,,,,0.00026969099985763023,,,0.0030090580000887712,0.013869726000166338,,0.0,0.0026714289999745233,540,2.0,2.0,,,,,131,,
,,,,0.029543065000098068,,,0.035976080999944315,,,,0.0001,410.0,,7.24658203125,,,,,,13152.0,,1680687657.0,0.08449226700008694,,,,,0.00029412399999273475,,,0.002967145999946297,0.013026348000039434,,0.0,0.0026855030000660918,541,2.0,2.0,,,,,131,,
,,,,0.030106414000101722,,,0.035754911000140055,,,,0.0001,411.0,,7.0040283203125,,,,,,13184.0,,1680687657.0,0.08451640300017971,,,,,0.00028926000004503294,,,0.0028493749998688145,0.012712920000012673,,0.0,0.0028035230000114097,542,2.0,2.0,,,,,131,,
,,,,0.03026170800012551,,,0.03578320499991605,,,,0.0001,412.0,,7.3720703125,,,,,,13216.0,,1680687657.0,0.08431665200009775,,,,,0.0002614620000258583,,,0.0026497869998820534,0.01264166800001476,,0.0,0.002718822000133514,543,2.0,2.0,,,,,131,,
6448.541696,6945.0,0.6194114694913868,5456.760832,0.030214750999903117,0.0,961.0,0.04048092200014253,5.1,27855.003648,4.133333333333333,,,2562010.0,,,0.03269555116621783,200416.239616,0.41700000000003,1978109.0,,2.466666666666667,1680687657.0,,,6.6000000000000005,0.0,2.719744,0.000264274999835834,2.5360000000000014,1908.867072,,0.0076843219999318535,0.0,,0.0026740329999483947,544,,,0.0,0.0,2408.0,197.8513247136785,131,7803.547648,729689.0
,,,,,,,,,,,0.0001,413.0,,6.8607177734375,,,,,,13248.0,,1680687657.0,0.08405678999974953,,,,,,,,0.002738486999987799,,,0.0,,545,2.0,2.0,,,,,131,,
6448.541696,7053.0,0.10060268533769447,5456.728064,0.030488843000057386,0.0,963.0,0.035996932999978526,5.1,27855.003648,4.133333333333333,,,2569674.0,,,0.00817401807499522,200392.6016,0.41800000000000637,1991027.0,,2.466666666666667,1680687658.0,,,6.6000000000000005,0.0,2.719744,0.00025245200004064827,2.544000000000011,1908.834304,,,0.0,,0.0026262970000061614,546,,,0.0,0.0,2410.0,62.792687106738846,132,7807.85664,733069.0
6448.541696,7053.0,0.0596169287761012,5456.728064,,0.0,966.0,,5.1,27855.003648,4.133333333333333,,,2570361.0,,,0.06539660959996296,200392.6016,0.4189999999999827,1991841.0,,2.466666666666667,1680687659.0,,,6.6000000000000005,0.0,2.719744,,2.548000000000002,1908.834304,,,0.0,,,547,,,0.0,0.0,2410.0,0.039954837784801786,133,7807.85664,733387.0
6448.541696,7053.0,306.09008485909294,5456.728064,,0.0,971.0,,5.1,27855.003648,4.133333333333333,,,2616797.0,,,0.06946970046965179,200389.701632,0.4210000000000491,2076681.0,,2.466666666666667,1680687660.0,,,6.6000000000000005,0.0,2.719744,,2.5520000000000067,1908.834304,,,0.0,,,548,,,0.0,0.0,2410.0,313.37500137340254,134,7810.330624,747544.0
6448.541696,7053.0,1195.347814808674,5456.728064,,0.0,979.0,,5.1,27855.003648,4.133333333333333,,,2745222.0,,,0.05317272180446779,200380.669952,0.42399999999997817,2324449.0,,2.466666666666667,1680687661.0,,,6.6000000000000005,0.0,2.719744,,2.5600000000000023,1908.834304,,,0.0,,,549,,,0.0,0.0,2410.0,1193.3344092463672,135,7819.3664,777262.0
,,,,,,,,,,,0.0001,414.0,,6.9600830078125,,,,,,13280.0,,1680687662.0,4.886604520000219,,,,,,,,0.002650331000040751,4.814589664000096,,0.0,,550,2.0,3.0,,,,,136,,
6448.541696,7113.0,630.4243947987948,5456.728064,,0.0,981.0,,5.1,27855.003648,4.1000000000000005,,,2848154.0,,,0.00817028233885927,200390.934528,0.42399999999997817,2518889.0,,2.5,1680687662.0,,,6.333333333333332,0.0,2.719744,,2.568000000000012,1908.834304,,,0.0,,,551,,,0.0,0.0,2410.0,624.9520849029875,136,7809.081344,800653.0
6448.541696,7113.0,0.05310099909144126,5456.728064,,0.0,982.0,,5.1,27855.003648,4.1000000000000005,,,2848674.0,,,0.004083465231962457,200390.483968,0.42399999999997817,2519608.0,,2.5,1680687663.0,,,6.333333333333332,0.0,2.719744,,2.5720000000000027,1908.834304,,,0.0,,,552,,,0.0,0.0,2410.0,0.09253196027090038,137,7809.552384,800960.0
6448.541696,7113.0,0.024664441403209444,5456.728064,,0.0,983.0,,5.1,27855.003648,4.1000000000000005,,,2848942.0,,,0.004086794178548153,200390.483968,0.42399999999997817,2520051.0,,2.5,1680687664.0,,,6.333333333333332,0.0,2.719744,,2.5760000000000076,1908.834304,,,0.0,,,553,,,0.0,0.0,2410.0,0.006952339309816639,138,7809.548288,801132.0
6448.541696,7113.0,0.3726954107769108,5456.728064,,0.0,986.0,,5.1,27855.003648,4.1000000000000005,,,2849307.0,,,0.06130042521701375,200390.483968,0.42600000000004457,2520663.0,,2.5,1680687665.0,,,6.333333333333332,0.0,2.719744,,2.584000000000003,1908.834304,,,0.0,,,554,,,0.0,0.0,2410.0,0.02543009827389845,139,7809.548288,801314.0
6448.541696,7113.0,0.024665397802985475,5456.728064,,0.0,993.0,,5.1,27855.003648,4.1000000000000005,,,2849585.0,,,0.04086952645310855,200390.483968,0.42799999999999727,2521116.0,,2.5,1680687666.0,,,6.333333333333332,0.0,2.719744,,2.5919999999999987,1908.834304,,,0.0,,,555,,,0.0,0.0,2410.0,0.006952608896426437,140,7809.548288,801492.0
6448.541696,7127.0,0.18660621556891735,5456.777216,,0.0,994.0,,4.9,27855.003648,4.033333333333333,,,2850729.0,,,0.004087374651103791,200827.98592,0.42799999999999727,2523292.0,,2.466666666666667,1680687667.0,,,5.833333333333333,0.0,2.719744,,2.5960000000000036,1908.85888,,,0.0,,,556,,,0.0,0.0,2422.0,0.216686738355808,141,7372.034048,802076.0
6440.153088,7138.0,0.051984569806883804,5458.853888,,0.0,995.0,,3.6,27846.5536,4.033333333333333,,,2852228.0,,,0.004085356826091736,203513.61024,0.4289999999999736,2524200.0,,2.466666666666667,1680687668.0,,,5.833333333333333,0.0,2.719744,,2.6000000000000085,1910.923264,,,0.0,,,557,,,0.0,0.0,2422.0,0.09782514594411364,142,4686.471168,802730.0
6440.153088,7138.0,0.004197054826622423,5458.853888,,0.0,996.0,,3.6,27846.5536,4.033333333333333,,,2852534.0,,,0.004085346146942353,203513.61024,0.4289999999999736,2524755.0,,2.466666666666667,1680687669.0,,,5.833333333333333,0.0,2.719744,,2.603999999999999,1910.923264,,,0.0,,,558,,,0.0,0.0,2422.0,0.004220992407967024,143,4686.467072,802841.0
6440.153088,7138.0,0.002929645909881358,5458.853888,,0.0,997.0,,3.6,27846.5536,4.033333333333333,,,2852790.0,,,0.0040871354341740366,203513.614336,0.4289999999999736,2525184.0,,2.466666666666667,1680687670.0,,,5.833333333333333,0.0,2.719744,,2.608000000000004,1910.923264,,,0.0,,,559,,,0.0,0.0,2422.0,0.002394805917837425,144,4686.462976,802991.0
6440.153088,7138.0,0.0027617256616058647,5458.853888,,0.0,1000.0,,3.6,27846.5536,4.033333333333333,,,2853102.0,,,0.09399445487997622,203513.63072,0.43100000000004,2525694.0,,2.466666666666667,1680687671.0,,,5.833333333333333,0.0,2.719744,,2.612000000000009,1910.923264,,,0.0,,,560,,,0.0,0.0,2422.0,0.0025142878076100804,145,4686.45888,803091.0
6440.153088,7138.0,0.0029284566626140915,5458.853888,,0.0,1016.0,,3.6,27846.5536,3.9666666666666663,,,2853367.0,,,0.0817095265251195,203513.6512,0.43600000000003547,2526129.0,,2.466666666666667,1680687672.0,,,5.366666666666667,0.0,2.719744,,2.6200000000000045,1910.923264,,,0.0,,,561,,,0.0,0.0,2422.0,0.0023938337971055454,146,4686.450688,803244.0
6058.47552,7146.0,0.04595529035076988,4308.811776,,0.0,1017.0,,3.0,26428.235776,3.9666666666666663,,,2855234.0,,,0.0040856240044230135,204663.74656,0.4370000000000118,2528104.0,,2.466666666666667,1680687673.0,,,5.366666666666667,0.0,2.719744,,2.6240000000000094,874.430464,,,0.0,,,562,,,0.0,0.0,2428.0,0.077036355793314,147,4573.45024,803675.0
6041.698304,7151.0,0.002968574853947203,4308.82816,,0.0,1018.0,,3.0,26411.450368,3.9666666666666663,,,2855481.0,,,0.004085780448668759,204663.74656,0.4370000000000118,2528491.0,,2.466666666666667,1680687674.0,,,5.366666666666667,0.0,2.719744,,2.628,874.430464,,,0.0,,,563,,,0.0,0.0,2429.0,0.0022503712529339643,148,4573.45024,803843.0
6008.143872,7174.0,0.7808389061618789,4308.97152,,0.0,1022.0,,3.0,26377.879552,3.9666666666666663,,,2856463.0,,,0.016348467853701382,204662.349824,0.4379999999999882,2529766.0,,2.466666666666667,1680687675.0,,,5.366666666666667,0.0,2.719744,,2.6440000000000055,874.430464,,,0.0,,,564,,,0.0,0.0,2436.0,0.5117277986504609,149,4575.055872,804627.0
