02_timing/step_time_s,memory/used_memory_sys_percent,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,01_general/lr,02_timing/loss_calc_time_s,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,process/memory/text_resident_set_proc_MB,03_hivemind/num_peers,02_timing/backward_time_s,memory/total_memory_sys_MB,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,02_timing/forward_time_s,disk/time/disk_busy_time_sys_s,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,bandwidth/disk_write_sys_bandwidth_MBs,_runtime,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,cpu/interrupts/soft_interrupts_count,03_hivemind/global_epoch,process/involuntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB,memory/available_memory_sys_MB,cpu/interrupts/interrupts_count,disk/counter/disk_read_sys_count,01_general/dataset_iteration_count,_step,01_general/step,cpu/logical_core_count,01_general/minibatch_loss,process/memory/resident_set_size_proc_MB,02_timing/dataload_cuda_move_time_s,process/voluntary_proc_ctx_switches,process/memory/shared_memory_proc_MB,process/memory/data_resident_set_proc_MB,01_general/locally_processed_samples,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,_timestamp,02_timing/dataload_time_s,02_timing/opt_step_time_s,memory/used_memory_sys_MB
,6.3,7004.942336,1.5333333333333334,,,337.5591859169157,3.033333333333333,2.719744,,,,0.0,5.300000000000001,,2.3200000000000074,3346093.0,1142.0,0.004086592947661991,184,0.017000000000000348,0.563000000000045,1274254.0,,2486.0,34444.222464,197870.73536,3976258.0,61.0,,470,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,348.4952678068261,1681394350.0,,,9778.87232
,6.3,7004.942336,1.5000000000000002,,,233.89097774890507,2.966666666666667,2.719744,,,,0.0,4.9,,2.323999999999998,3378761.0,1143.0,0.004086713482128242,185,0.017000000000000348,0.563000000000045,1283729.0,,2486.0,34444.222464,197866.459136,3995692.0,61.0,,471,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,239.7249927230124,1681394351.0,,,9783.185408
,6.3,7004.942336,1.5000000000000002,,,266.73602628039134,2.966666666666667,2.719744,,,,0.0,4.9,,2.332000000000008,3446020.0,1146.0,0.040867601482543266,186,0.017000000000000348,0.5649999999999977,1297757.0,,2486.0,34444.222464,197837.828096,4033851.0,61.0,,472,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,472.9520037544365,1681394352.0,,,9811.808256
,6.3,7004.942336,1.5000000000000002,,,440.3493892853078,2.966666666666667,2.719744,,,,0.0,4.9,,2.3400000000000034,3492256.0,1149.0,0.02451938852309003,187,0.017000000000000348,0.5660000000000309,1311250.0,,2486.0,34444.222464,197838.524416,4061895.0,61.0,,473,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,275.9636585432843,1681394353.0,,,9811.116032
,6.3,7004.942336,1.5000000000000002,,,499.1961187633163,2.966666666666667,2.719744,,,,0.0,4.9,,2.3440000000000083,3566383.0,1150.0,0.004086701816489177,188,0.017000000000000348,0.5660000000000309,1326159.0,,2486.0,34444.222464,197830.578176,4103345.0,61.0,,474,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,479.80370493594796,1681394354.0,,,9819.066368
,6.3,7004.942336,1.5000000000000002,,,589.2099017522906,2.966666666666667,2.719744,,,,0.0,4.9,,2.347999999999999,3652117.0,1151.0,0.004083212900213207,189,0.017000000000000348,0.5660000000000309,1344217.0,,2486.0,34444.222464,197804.814336,4151589.0,61.0,,475,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,531.1039878613163,1681394355.0,,,9844.834304
,6.3,7004.942336,1.5000000000000002,,,313.8843948964609,2.933333333333333,2.719744,,,,0.0,4.500000000000001,,2.352000000000004,3689725.0,1152.0,0.004085087739969245,190,0.017000000000000348,0.5660000000000309,1355888.0,,2486.0,34444.222464,197808.283648,4174934.0,61.0,,476,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,223.9555286394583,1681394356.0,,,9841.364992
,6.3,7004.942336,1.5000000000000002,,,316.8943980997339,2.933333333333333,2.719744,,,,0.0,4.500000000000001,,2.3559999999999945,3811241.0,1153.0,0.004086733897156862,191,0.017000000000000348,0.5670000000000073,1393960.0,,2486.0,34444.222464,197784.870912,4249765.0,61.0,,477,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,271.7863223773083,1681394357.0,,,9864.74496
,6.3,7004.942336,1.5000000000000002,,,363.15272326183555,2.933333333333333,2.719744,,,,0.0,4.500000000000001,,2.367999999999995,3884684.0,1159.0,0.06535772067776441,192,0.017000000000000348,0.5690000000000168,1418942.0,,2486.0,34444.222464,197764.501504,4296675.0,61.0,,478,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,318.4586852882039,1681394358.0,,,9885.114368
,6.3,7004.942336,1.5000000000000002,,,218.02879409592927,2.933333333333333,2.719744,,,,0.0,4.500000000000001,,2.372,3927719.0,1160.0,0.004086298428038061,193,0.017000000000000348,0.5690000000000168,1432543.0,,2486.0,34444.222464,197758.81216,4323174.0,61.0,,479,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,212.28448806767042,1681394359.0,,,9890.807808
,6.3,7004.942336,1.5000000000000002,,,251.6732575321826,2.933333333333333,2.719744,,,,0.0,4.500000000000001,,2.3760000000000048,3970386.0,1161.0,0.004084449652151682,194,0.017000000000000348,0.57000000000005,1441269.0,,2486.0,34444.222464,197753.655296,4347087.0,61.0,,480,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,252.9195970301923,1681394360.0,,,9895.985152
,6.3,7004.942336,1.5000000000000002,,,46.01316066213251,2.8666666666666667,2.719744,,,,0.0,4.133333333333333,,2.3799999999999955,3990834.0,1162.0,0.004083351675551846,195,0.017000000000000348,0.57000000000005,1446516.0,,2486.0,34444.222464,197755.00288,4359189.0,61.0,,481,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,101.13247470292914,1681394361.0,,,9894.641664
,6.3,7004.942336,1.5000000000000002,,,31.781785840303836,2.8666666666666667,2.719744,,,,0.0,4.133333333333333,,2.3840000000000003,4015785.0,1163.0,0.00408681070563681,196,0.017000000000000348,0.57000000000005,1453115.0,,2486.0,34444.222464,197742.903296,4374065.0,61.0,,482,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,100.85529628244703,1681394362.0,,,9906.733056
,6.3,7004.942336,1.5000000000000002,,,22.954034661204393,2.8666666666666667,2.719744,,,,0.0,4.133333333333333,,2.3880000000000052,4045075.0,1166.0,0.044939117472679424,197,0.017000000000000348,0.5720000000000027,1459899.0,,2486.0,34444.222464,197743.75936,4390995.0,61.0,,483,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,208.1932364875001,1681394363.0,,,9905.876992
,6.3,7004.942336,1.5000000000000002,,,14.362180285165138,2.8666666666666667,2.719744,,,,0.0,4.133333333333333,,2.396000000000001,4048172.0,1170.0,0.028584929283386764,198,0.017000000000000348,0.5730000000000359,1462306.0,,2486.0,34444.222464,197748.273152,4393549.0,61.0,,484,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,47.88876909651516,1681394364.0,,,9901.367296
,6.3,7004.942336,1.5000000000000002,,,15.834042253528278,2.8666666666666667,2.719744,,,,0.0,4.133333333333333,,2.4000000000000057,4053858.0,1171.0,0.004085524908731379,199,0.017000000000000348,0.5730000000000359,1464743.0,,2486.0,34444.222464,197743.742976,4397299.0,61.0,,485,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,28.55396496445381,1681394365.0,,,9905.901568
,6.3,7004.942336,1.5000000000000002,,,7.874807148993641,2.833333333333333,2.719744,,,,0.0,3.8,,2.4080000000000013,4055141.0,1175.0,0.05719959308812413,200,0.017000000000000348,0.5750000000000455,1465742.0,,2486.0,34444.222464,197744.041984,4398375.0,61.0,,486,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,7.950575862212476,1681394366.0,,,9905.598464
,6.3,7004.942336,1.5000000000000002,,,28.069943626681034,2.833333333333333,2.719744,,,,0.0,3.8,,2.412000000000006,4065062.0,1176.0,0.004086796115644978,201,0.017000000000000348,0.5750000000000455,1469322.0,,2486.0,34444.222464,197739.921408,4404848.0,61.0,,487,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,1.3250239111349904,1681394367.0,,,9909.71904
,6.3,7004.942336,1.5000000000000002,,,6.042572304247135,2.833333333333333,2.719744,,,,0.0,3.8,,2.415999999999997,4066271.0,1177.0,0.004087020708520684,202,0.017000000000000348,0.5760000000000218,1471844.0,,2486.0,34444.222464,197742.997504,4406566.0,61.0,,488,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,28.095689006870597,1681394368.0,,,9906.642944
,6.3,7004.942336,1.5000000000000002,,,17.6242102972669,2.833333333333333,2.719744,,,,0.0,3.8,,2.4240000000000066,4067983.0,1181.0,0.020424496532742465,203,0.017000000000000348,0.5769999999999982,1473798.0,,2486.0,34444.222464,197742.268416,4408334.0,61.0,,489,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,7.091417109713143,1681394369.0,,,9907.372032
,6.3,7004.942336,1.5000000000000002,,,21.330358655822735,2.833333333333333,2.719744,,,,0.0,3.8,,2.4279999999999973,4074798.0,1182.0,0.004084738078119089,204,0.017000000000000348,0.5780000000000314,1477230.0,,2486.0,34444.222464,197742.555136,4413137.0,61.0,,490,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,35.50002785128045,1681394370.0,,,9907.085312
,6.3,7004.942336,1.4666666666666666,,,20.047737067271452,2.8000000000000003,2.719744,,,,0.0,3.5000000000000004,,2.436000000000007,4078592.0,1185.0,0.04085403461240476,205,0.017000000000000348,0.5800000000000409,1479777.0,,2486.0,34444.222464,197740.859392,4416233.0,61.0,,491,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,0.7486900808181528,1681394371.0,,,9908.77696
,6.3,7004.942336,1.4666666666666666,,,20.28497648294031,2.8000000000000003,2.719744,,,,0.0,3.5000000000000004,,2.4399999999999977,4086883.0,1186.0,0.004085541425555697,206,0.017000000000000348,0.5800000000000409,1483122.0,,2486.0,34444.222464,197738.27072,4421715.0,61.0,,492,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,14.698389588323813,1681394372.0,,,9911.369728
,6.3,7004.942336,1.4666666666666666,,,18.32326575135244,2.8000000000000003,2.719744,,,,0.0,3.5000000000000004,,2.4440000000000026,4089282.0,1187.0,0.004083948645296037,207,0.017000000000000348,0.5810000000000173,1485347.0,,2486.0,34444.222464,197740.056576,4423923.0,61.0,,493,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,22.151042339558835,1681394373.0,,,9909.579776
,6.3,7004.942336,1.4666666666666666,,,16.42206558983473,2.8000000000000003,2.719744,,,,0.0,3.5000000000000004,,2.4480000000000075,4092727.0,1188.0,0.0040857658732880095,208,0.017000000000000348,0.5810000000000173,1487226.0,,2486.0,34444.222464,197739.122688,4426475.0,61.0,,494,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,0.31276058927235617,1681394374.0,,,9910.513664
,6.3,7004.942336,1.4666666666666666,,,15.220518958253459,2.8000000000000003,2.719744,,,,0.0,3.5000000000000004,,2.456000000000003,4097671.0,1191.0,0.02451849618932634,209,0.017000000000000348,0.5820000000000505,1489527.0,,2486.0,34444.222464,197738.88512,4429791.0,61.0,,495,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,25.35206121347647,1681394375.0,,,9910.751232
,6.3,7004.942336,1.4666666666666666,,,9.761584144209415,2.733333333333333,2.719744,,,,0.0,3.2,,2.460000000000008,4099500.0,1192.0,0.004083894287106648,210,0.017000000000000348,0.5820000000000505,1490982.0,,2486.0,34444.222464,197743.702016,4431370.0,61.0,,496,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,10.732928827777032,1681394376.0,,,9905.934336
,6.3,7004.942336,1.4666666666666666,,,9.448256755709956,2.733333333333333,2.719744,,,,0.0,3.2,,2.4639999999999986,4102407.0,1195.0,0.04494541271814999,211,0.017000000000000348,0.5840000000000032,1492665.0,,2486.0,34444.222464,197742.32576,4433589.0,61.0,,497,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,0.5790392855700727,1681394377.0,,,9907.3024
,6.3,7004.942336,1.4666666666666666,,,12.511231510335525,2.733333333333333,2.719744,,,,0.0,3.2,,2.4680000000000035,4106763.0,1196.0,0.004087189893206519,212,0.017000000000000348,0.5840000000000032,1494541.0,,2486.0,34444.222464,197740.720128,4436515.0,61.0,,498,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,2.406684290033403,1681394378.0,,,9908.908032
,6.3,7004.942336,1.4666666666666666,,,11.288573746984527,2.733333333333333,2.719744,,,,0.0,3.2,,2.4720000000000084,4113312.0,1197.0,0.004087297821425735,213,0.017000000000000348,0.5850000000000364,1499723.0,,2486.0,34444.222464,197741.13792,4442136.0,61.0,,499,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,15.807847860294226,1681394379.0,,,9908.486144
,6.3,7004.942336,1.4666666666666666,,,10.947536281991036,2.733333333333333,2.719744,,,,0.0,3.2,,2.480000000000004,4118225.0,1200.0,0.024510409898212116,214,0.017000000000000348,0.5860000000000127,1503299.0,,2486.0,34444.222464,197743.202304,4446251.0,61.0,,500,,,,6558.08512,,5324.0,2453.127168,0.0,,0.0,2.2651863384088453,1681394380.0,,,9906.42176
39.13886722699999,,,,0.0001,,,,,9.0,,,,,,,,,,214,,,,3.0,,,,,,0.0,501,286.0,,7.2774658203125,,,,,,9161.0,,,1681394380.0,0.00313214900006642,38.96753962899993,
,6.3,7004.942336,1.5000000000000002,,,10.222850452447972,2.733333333333333,2.719744,,,,0.0,3.2333333333333334,,2.4879999999999995,4190605.0,1202.0,0.008169829688256603,215,0.017000000000000348,0.5870000000000459,1511867.0,,2494.0,34444.22656,197737.28768,4485051.0,61.0,,502,,,,6558.08512,,5368.0,2453.127168,0.0,,0.0,3.0706512343372783,1681394381.0,,,9912.336384
,6.3,7004.942336,1.5000000000000002,,,0.006011377597376681,2.733333333333333,2.719744,,,,0.0,3.2333333333333334,,2.4920000000000044,4191344.0,1205.0,0.04904900922347728,216,0.017000000000000348,0.5880000000000223,1512030.0,,2494.0,34444.22656,197737.295872,4485456.0,61.0,,503,,,,6558.08512,,5368.0,2453.127168,0.0,,0.0,0.07929749489126667,1681394382.0,,,9912.336384
,6.3,7004.942336,1.5000000000000002,,,0.004485256057307043,2.733333333333333,2.719744,,,,0.0,3.2333333333333334,,2.495999999999995,4191822.0,1206.0,0.004086211927039431,217,0.017000000000000348,0.5889999999999986,1512160.0,,2494.0,34444.22656,197735.776256,4485716.0,61.0,,504,,,,6558.08512,,5368.0,2453.127168,0.0,,0.0,0.0034956266061137655,1681394383.0,,,9913.868288
,6.3,7004.942336,1.5000000000000002,,,0.16390474073216876,2.733333333333333,2.719744,,,,0.0,3.2333333333333334,,2.5,4193077.0,1207.0,0.004086046703332574,218,0.017000000000000348,0.5889999999999986,1512730.0,,2494.0,34444.22656,197735.780352,4486572.0,61.0,,505,,,,6558.08512,,5368.0,2453.127168,0.0,,0.0,1.0752447869012594,1681394384.0,,,9913.860096
,6.3,7004.942336,1.5000000000000002,,,0.23654332947599513,2.733333333333333,2.719744,,,,0.0,3.2333333333333334,,2.504000000000005,4194609.0,1208.0,0.0040847983006491876,219,0.017000000000000348,0.5889999999999986,1513696.0,,2494.0,34444.22656,197734.490112,4488039.0,61.0,,506,,,,6558.08512,,5368.0,2453.127168,0.0,,0.0,0.44358356500263046,1681394385.0,,,9915.14624
,4.1,6996.553728,1.5000000000000002,,,0.2127237911833691,2.7666666666666666,2.719744,,,,0.0,3.2333333333333334,,2.5120000000000005,4198107.0,1221.0,0.11444041843445989,220,0.017000000000000348,0.5930000000000177,1514805.0,,2500.0,34435.776512,202427.404288,4490307.0,61.0,,507,,,,6560.17408,,5395.0,2455.171072,0.0,,0.0,0.2954168920855445,1681394386.0,,,5222.289408
,4.1,6996.553728,1.5000000000000002,,,0.0021379647887839045,2.7666666666666666,2.719744,,,,0.0,3.2333333333333334,,2.5160000000000053,4198626.0,1222.0,0.0040844700445687495,221,0.017000000000000348,0.5940000000000509,1514922.0,,2500.0,34435.776512,202428.002304,4490604.0,61.0,,508,,,,6560.17408,,5395.0,2455.171072,0.0,,0.0,0.0029756002520033324,1681394387.0,,,5221.699584
,4.1,6996.553728,1.5000000000000002,,,0.0032015469936623126,2.7666666666666666,2.719744,,,,0.0,3.2333333333333334,,2.519999999999996,4199114.0,1223.0,0.004087760744525994,222,0.017000000000000348,0.5940000000000509,1515064.0,,2500.0,34435.776512,202428.002304,4490883.0,61.0,,509,,,,6560.17408,,5395.0,2455.171072,0.0,,0.0,0.0036087262831277903,1681394388.0,,,5221.699584
,4.1,6996.553728,1.5000000000000002,,,0.0028650653203791776,2.7666666666666666,2.719744,,,,0.0,3.2333333333333334,,2.524000000000001,4199584.0,1224.0,0.0040861098800082955,223,0.017000000000000348,0.5940000000000509,1515177.0,,2500.0,34435.776512,202428.002304,4491143.0,61.0,,510,,,,6560.17408,,5395.0,2455.171072,0.0,,0.0,0.0022744947556969544,1681394389.0,,,5221.695488
,4.1,6996.553728,1.5000000000000002,,,0.0029129064677048,2.7666666666666666,2.719744,,,,0.0,3.2333333333333334,,2.528000000000006,4200150.0,1225.0,0.004086049618801151,224,0.017000000000000348,0.5940000000000509,1515311.0,,2500.0,34435.776512,202428.002304,4491467.0,61.0,,511,,,,6560.17408,,5395.0,2455.171072,0.0,,0.0,0.004309505460561543,1681394390.0,,,5221.691392
,3.2,6501.60128,1.5000000000000002,,,0.059091900565857475,2.7,2.719744,,,,0.0,2.966666666666667,,2.5400000000000063,4202181.0,1243.0,0.15525888148059255,225,0.017000000000000348,0.6030000000000086,1515832.0,,2507.0,32337.657856,204257.857536,4493574.0,61.0,,512,,,,4730.372096,,5400.0,852.160512,0.0,,0.0,0.03240678030979299,1681394391.0,,,4995.674112
,3.2,6493.212672,1.5000000000000002,,,0.0020191109681789174,2.7,2.719744,,,,0.0,2.966666666666667,,2.543999999999997,4202755.0,1244.0,0.00408610599260313,226,0.017000000000000348,0.6040000000000418,1515995.0,,2508.0,32329.265152,204257.857536,4493915.0,61.0,,513,,,,4730.376192,,5404.0,852.160512,0.0,,0.0,0.003351883817407354,1681394392.0,,,4995.674112
,3.2,6476.443648,1.5000000000000002,,,0.002866207861620203,2.7,2.719744,,,,0.0,2.966666666666667,,2.548000000000002,4203256.0,1245.0,0.004087739346609286,227,0.017000000000000348,0.6040000000000418,1516128.0,,2508.0,32312.479744,204258.054144,4494192.0,61.0,,514,,,,4730.372096,,5405.0,852.160512,0.0,,0.0,0.0022754017870453827,1681394393.0,,,4995.739648
,3.2,6459.666432,1.5000000000000002,,,0.0700654687626197,2.7,2.719744,,,,0.0,2.966666666666667,,2.567999999999998,4204101.0,1249.0,0.016345150932302793,228,0.017000000000000348,0.6050000000000182,1516391.0,,2520.0,32295.694336,204258.05824,4494700.0,61.0,,515,,,,4730.576896,,5416.0,852.160512,0.0,,0.0,0.06031264920733016,1681394394.0,,,4995.731456
,3.2,6451.277824,1.5000000000000002,,,0.47684523311300386,2.7,2.719744,,,,0.0,2.966666666666667,,2.5720000000000027,4205319.0,1250.0,0.004085967987253628,229,0.017000000000000348,0.6050000000000182,1517048.0,,2529.0,32287.301632,204255.223808,4495599.0,61.0,,516,,,,4730.589184,,5432.0,852.160512,0.0,,0.0,0.7391771467464004,1681394395.0,,,4998.557696
