_runtime,01_general/step,cpu/interrupts/interrupts_count,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,_step,process/memory/resident_set_size_proc_MB,03_hivemind/global_epoch,disk/time/disk_write_time_sys_s,02_timing/step_time_s,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,disk/counter/disk_read_sys_count,01_general/locally_processed_samples,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,cpu/interrupts/ctx_switches_count,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_five_min_percent,02_timing/backward_time_s,memory/used_memory_sys_percent,process/memory/data_resident_set_proc_MB,memory/used_memory_sys_MB,02_timing/opt_step_time_s,memory/total_memory_sys_MB,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/forward_time_s,01_general/lr,03_hivemind/num_peers,cpu/logical_core_count,01_general/minibatch_loss,02_timing/dataload_time_s,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,_timestamp,disk/counter/disk_write_sys_count,memory/available_memory_sys_MB
1308,,2877655.0,5190.053888,23574.0,27.61223250796229,0.08470741876705999,2773,6612.824064,,3.7409999999999854,,,0.006798538000111876,2400.227328,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2014051.0,0.000596528999722068,16.25,0.3522423450003771,34.6,0.0,8760.225792,,,1347085.0,16.625,2263.0,0.0,0.04085746435254126,0.024248738000096637,,,,,,15.019999999999982,0.006999999999999673,1680987315.0,4452.0,20636.143616
1309,112.0,,,,,,2774,,2.0,,0.49486769400027697,1.0,,,,46969.0,,,,,,,,,,,,0.10698283900001115,,,,,,,,0.0001,2.0,,7.13232421875,0.003998704999958136,,,1680987316.0,,
1309,,2879041.0,5190.053888,23593.0,28.150826206874992,0.10824911288837682,2775,6612.82816,,3.743000000000393,,,0.006848219000403333,2400.231424,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2015122.0,0.000655819999792584,16.25,0.3551423209996756,34.6,0.0,8761.28256,0.10793383800000811,,1347873.0,16.625,2264.0,0.0,0.008171551173136114,0.024766162000105396,,,,,,15.027999999999992,0.006999999999999673,1680987316.0,4454.0,20635.226112
1310,113.0,,,,,,2776,,2.0,,0.4997416599999269,1.0,,,,47001.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.362548828125,0.004395299999941926,,,1680987317.0,,
1310,,2880425.0,5190.053888,23606.0,33.73582926529707,0.08666846906518377,2777,6612.824064,,3.744999999999891,,,0.006600536999940232,2400.227328,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2016097.0,0.0006706240001221886,16.125,0.35304546499992284,34.6,0.0,8759.861248,0.10759683000014775,,1348725.0,16.375,2265.0,0.0,0.008172054541221678,0.025019411999892327,,,,,,15.036000000000001,0.006999999999999673,1680987317.0,4456.0,20636.368896
1310,114.0,,,,,,2778,,2.0,,0.49714820600001985,1.0,,,,47033.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.1317138671875,0.004215337999994517,,,1680987317.0,,
1311,,2881695.0,5190.053888,23619.0,30.971963288668004,0.09261580826004627,2779,6612.82816,,3.7460000000000946,,,0.006466848999934882,2400.231424,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2016966.0,0.0006073869999454473,16.125,0.3557035110002289,34.6,0.0,8761.257984,0.10729559699984748,,1349473.0,16.375,2267.0,0.0,0.00817221780542504,0.024296505999700457,,,,,,15.048000000000002,0.006999999999999673,1680987318.0,4458.0,20634.976256
1311,115.0,,,,,,2780,,2.0,,0.49846256699947844,1.0,,,,47065.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.156982421875,0.004092716999821278,,,1680987318.0,,
1312,116.0,,,,,,2781,,2.0,,0.49414648699985264,1.0,0.006779144999654818,,,47097.0,,,,,,0.0006801660001656273,,0.351162671000111,,,,0.10692092499994033,,,,,,,0.02452395799991791,0.0001,2.0,,7.2298583984375,0.004079622000062955,,,1680987319.0,,
1312,,2883322.0,5190.053888,23645.0,33.00067648460074,0.09758354866670406,2782,6612.82816,,3.748000000000502,,,0.006816522999997687,2400.231424,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2018211.0,0.0007618100003128347,16.125,,34.5,0.0,8758.976512,,,1350441.0,16.375,2267.0,0.0,0.012257796105493029,0.02495225099983145,,,,,,15.060000000000002,0.006999999999999673,1680987319.0,4461.0,20656.39424
1313,117.0,,,,,,2783,,2.0,,0.4946605200002523,1.0,,,,47129.0,,,,,,,,0.35106308000013087,,,,0.10685431199999584,,,,,,,,0.0001,2.0,,7.1090087890625,0.004212543999983609,,,1680987320.0,,
1313,,2884743.0,5190.053888,23656.0,28.15868834315006,0.7205501887751619,2784,6612.824064,,3.7510000000002037,,,0.006688690000373754,2400.227328,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2019195.0,0.0006348900001285074,16.125,,34.6,0.0,8756.748288,,,1351318.0,16.375,2268.0,0.0,0.04494212059074854,0.02468718699992678,,,,,,15.072000000000003,0.006999999999999673,1680987320.0,4465.0,20639.47776
1314,118.0,,,,,,2785,,2.0,,0.4964942310011793,1.0,,,,47161.0,,,,,,,,0.3526778190002915,,,,0.1075029380003798,,,,,,,,0.0001,2.0,,7.0059814453125,0.004302707000078954,,,1680987321.0,,
1314,,2886333.0,5190.053888,23667.0,57.591148191220576,0.11740453084458694,2786,6612.824064,,3.7529999999997017,,,0.006737376999808475,2400.227328,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2020165.0,0.0007004539997979009,16.125,,34.6,0.0,8760.541184,,,1352375.0,16.375,2268.0,0.0,0.008172268345657886,0.023956514000019524,,,,,,15.079999999999984,0.006999999999999673,1680987321.0,4467.0,20635.684864
1315,119.0,,,,,,2787,,2.0,,0.4962935999997171,1.0,,,,47193.0,,,,,,,,0.3534512530000029,,,,0.10750629899985142,,,,,,,,0.0001,2.0,,7.193359375,0.003941703000236885,,,1680987322.0,,
1315,,2887825.0,5190.053888,23694.0,27.626372596178392,0.13098241296649837,2788,6612.819968,,3.756000000000313,,,0.0066828050003095996,2400.223232,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2021277.0,0.000608243999977276,16.125,0.3483787130003293,34.6,0.0,8760.700928,,,1353269.0,16.0,2270.0,0.0,0.07762866534276534,0.028067435000139085,,,,,,15.091999999999985,0.006999999999999673,1680987322.0,4471.0,20635.52512
1316,120.0,,,,,,2789,,2.0,,0.4957631230008701,1.0,,,,47225.0,,,,,,,,,,,,0.10701210200022615,,,,,,,,0.0001,2.0,,7.166748046875,0.0050138239998887,,,1680987323.0,,
1316,,2889298.0,5190.053888,23712.0,27.772078507536023,0.09558908036141803,2790,6612.824064,,3.761000000000422,,,0.006775084999844694,2400.227328,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2022368.0,0.0006660310000370373,16.125,0.34971311400022387,34.6,0.0,8759.590912,0.10723751100022128,,1354182.0,16.0,2272.0,0.0,0.0980384458611415,0.02801504599983673,,,,,,15.099999999999994,0.006999999999999673,1680987323.0,4476.0,20636.63104
1317,121.0,,,,,,2791,,2.0,,0.4976318170001832,1.0,,,,47257.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.2828369140625,0.005225030000019615,,,1680987324.0,,
1317,,2890629.0,5190.053888,23724.0,31.97356115574541,0.07572971888561172,2792,6612.819968,,3.7700000000004366,,,0.006719800000155374,2400.223232,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2023339.0,0.0006332600000860111,16.125,0.3467768159998741,34.6,0.0,8760.950784,0.1071209159999853,,1354967.0,16.0,2275.0,0.0,0.04901331429297205,0.030669608999687625,,,,,,15.111999999999995,0.006999999999999673,1680987324.0,4488.0,20635.271168
1317,122.0,,,,,,2793,,2.0,,0.4970682130001478,1.0,,,,47289.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.111328125,0.0051478120003594086,,,1680987324.0,,
1318,123.0,,,,,,2794,,2.0,,0.4997354590004761,1.0,0.006795806000354787,,,47321.0,,,,,,0.0006457629997385084,,0.3548582870002974,,,,0.10783676200026093,,,,,,,0.02552579999974114,0.0001,2.0,,7.125732421875,0.004073041000083322,,,1680987325.0,,
1318,,2891936.0,5190.053888,23742.0,23.400603554078955,0.0878202659714129,2795,6595.62496,,3.7719999999999345,,,,2383.028224,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2024227.0,,16.125,,34.6,0.0,8760.68864,,,1355779.0,16.0,2277.0,0.0,0.012250651949103098,,,,,,,15.123999999999995,0.006999999999999673,1680987325.0,4490.0,20637.339648
1319,124.0,,,,,,2796,,2.0,,0.5000938130001487,1.0,0.006765657999949326,,,47353.0,,,,,,0.0006649770002695732,,0.35402282299992294,,,,0.10802206400012437,,,,,,,0.02554712999972253,0.0001,2.0,,7.192138671875,0.005071161000159918,,,1680987326.0,,
1319,,2893603.0,5190.053888,23755.0,38.06159862943808,0.11175623946652377,2797,6612.824064,,3.774000000000342,,,0.006871647000025405,2400.227328,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2025436.0,0.0007791200000610843,16.125,,34.5,0.0,8758.366208,,,1356781.0,16.0,2280.0,0.0,0.008168336130433808,0.029562688000169146,,,,,,15.135999999999996,0.006999999999999673,1680987326.0,4493.0,20657.135616
1320,125.0,,,,,,2798,,2.0,,0.4958614700003636,1.0,,,,47385.0,,,,,,,,0.34731409100004385,,,,0.10733247300004223,,,,,,,,0.0001,2.0,,7.067138671875,0.004001451000021916,,,1680987327.0,,
1320,,2895255.0,5190.053888,23766.0,51.84025407935092,0.10217671421439702,2799,6612.819968,,3.77599999999984,,,0.006868724000014481,2400.223232,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2026475.0,0.0006671450000794721,16.25,,34.6,0.0,8760.676352,,,1357855.0,16.75,2282.0,0.0,0.02044652453613691,0.025692876999983127,,,,,,15.147999999999996,0.006999999999999673,1680987327.0,4496.0,20635.68896
1321,126.0,,,,,,2800,,2.0,,0.4963573970003381,1.0,,,,47417.0,,,,,,,,0.3511124430001473,,,,0.10755465600004754,,,,,,,,0.0001,2.0,,7.20068359375,0.004461552000066149,,,1680987328.0,,
1321,,2896586.0,5190.053888,23779.0,34.29028411251541,0.09203634981963117,2801,6612.824064,,3.779000000000451,,,0.00678055000025779,2400.227328,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2027352.0,0.0007114170002751052,16.25,,34.6,0.0,8760.737792,,,1358680.0,16.75,2282.0,0.0,0.05308899769869071,0.024689705000128015,,,,,,15.163999999999987,0.006999999999999673,1680987328.0,4500.0,20635.488256
1322,127.0,,,,,,2802,,2.0,,0.4968037070011633,1.0,,,,47449.0,,,,,,,,0.35283495900011985,,,,0.10749809500021001,,,,,,,,0.0001,2.0,,7.0225830078125,0.004288981000172498,,,1680987329.0,,
1322,,2898139.0,5190.053888,23798.0,27.83829202241711,0.12067838418392351,2803,6612.819968,,3.780999999999949,,,0.006805744000303093,2400.223232,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2028704.0,0.000659141999676649,16.25,0.3524906450002163,34.6,0.0,8761.827328,0.1073992299998281,,1359553.0,16.75,2282.0,0.0,0.008171306310157169,0.02415480900026523,,,,,,15.175999999999988,0.006999999999999673,1680987329.0,4502.0,20634.39872
1323,128.0,,,,,,2804,,2.0,,0.4957494080003926,1.0,,,,47481.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.0699462890625,0.004239838000103191,,,1680987330.0,,
1323,,2899323.0,5190.053888,23808.0,25.495040405996882,0.08682007826948661,2805,6612.824064,,3.782000000000153,,,0.006633020999743167,2400.227328,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2029534.0,0.0006303139998635743,16.25,0.3514599529999032,34.6,0.0,8763.338752,0.10770669500016083,,1360290.0,16.75,2284.0,0.0,0.008172052597596298,0.02632034799989924,,,,,,15.187999999999988,0.006999999999999673,1680987330.0,4504.0,20632.8832
1323,129.0,,,,,,2806,,2.0,,0.4976128149996839,1.0,,,,47513.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.2525634765625,0.004862484000113909,,,1680987330.0,,
1324,,2900494.0,5190.053888,23821.0,23.774882759228866,0.08154804747216064,2807,6612.819968,,3.7840000000005602,,,0.006597521000003326,2400.223232,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2030372.0,0.0007123020000108227,16.25,0.35164908800015837,34.6,0.0,8763.367424,0.10765846799995415,,1361016.0,16.75,2285.0,0.0,0.008171562833471207,0.02609755999992558,,,,,,15.199999999999989,0.006999999999999673,1680987331.0,4506.0,20632.854528
1324,130.0,,,,,,2808,,2.0,,0.49770052100029716,1.0,,,,47545.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.2274169921875,0.004985582000244904,,,1680987331.0,,
1325,131.0,,,,,,2809,,2.0,,0.49897186699990925,1.0,0.0066263980002077005,,,47577.0,,,,,,0.0007306709999284067,,0.3539764530000866,,,,0.10834165799997209,,,,,,,0.02472408399989945,0.0001,2.0,,7.1484375,0.00457260299981499,,,1680987332.0,,
1325,,2902159.0,5190.053888,23860.0,35.90805217857714,0.1275703673052532,2810,6612.819968,,3.786000000000058,,,0.006761158999779582,2400.223232,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2031677.0,,16.125,,34.6,0.0,8762.6752,,,1362063.0,16.375,2287.0,0.0,0.012264385311167794,,,,,,,15.211999999999989,0.006999999999999673,1680987332.0,4509.0,20652.68736
1326,132.0,,,,,,2811,,2.0,,0.49744774299961136,1.0,,,,47609.0,,,,,,0.0007614559999638004,,0.3490028999999595,,,,0.10667271200009054,,,,,,,0.029856020999886823,0.0001,2.0,,7.2764892578125,0.004393494999931136,,,1680987333.0,,
1326,,2903889.0,5190.053888,23889.0,46.37915209208836,0.1263518435500635,2812,6612.819968,,3.7910000000001673,,,0.006738470000072994,2400.223232,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2032848.0,0.0007248850001815299,16.125,,34.5,0.0,8759.6032,,,1363175.0,16.375,2292.0,0.0,0.06120740246240013,0.02593437499990614,,,,,,15.232,0.006999999999999673,1680987333.0,4514.0,20655.898624
1327,133.0,,,,,,2813,,2.0,,0.5012286800001675,1.0,,,,47641.0,,,,,,,,0.3559910670001045,,,,0.107476504999795,,,,,,,,0.0001,2.0,,7.379638671875,0.004363378000107332,,,1680987334.0,,
1327,,2905558.0,5190.053888,23907.0,43.91363153853967,0.10637911379119529,2814,6612.815872,,3.7929999999996653,,,0.006964926999899035,2400.219136,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2033962.0,0.0007172040000114066,16.125,,34.6,0.0,8763.240448,,,1364266.0,16.375,2293.0,0.0,0.00816644520271233,0.02698293100002047,,,,,,15.23999999999998,0.006999999999999673,1680987334.0,4516.0,20632.989696
1328,134.0,,,,,,2815,,2.0,,0.4950645680000889,1.0,,,,47673.0,,,,,,,,0.3486326199999894,,,,0.1071496230001685,,,,,,,,0.0001,2.0,,7.340087890625,0.004617263000000094,,,1680987335.0,,
1328,,2906852.0,5190.053888,23920.0,33.136250979564814,0.0931428212336533,2816,6612.819968,,3.793999999999869,,,0.0068005410003024735,2400.223232,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2034808.0,0.0007454349997715326,16.125,0.35334210500013796,34.6,0.0,8761.950208,,,1365108.0,16.375,2293.0,0.0,0.008172243073648727,0.024044267000135733,,,,,,15.24799999999999,0.006999999999999673,1680987335.0,4518.0,20634.284032
1329,135.0,,,,,,2817,,2.0,,0.49714197299999796,1.0,,,,47705.0,,,,,,,,,,,,0.1074567739997292,,,,,,,,0.0001,2.0,,7.158203125,0.0047528509999210655,,,1680987336.0,,
1329,,2908201.0,5190.053888,23940.0,28.798790678303412,0.10352057072547279,2818,6612.815872,,3.7960000000002765,,,0.0067293520000930585,2400.219136,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2035843.0,0.0007497460001104628,16.125,0.3508767530001933,34.6,0.0,8761.368576,0.10726044800003365,,1365894.0,16.375,2295.0,0.0,0.008172466610677408,0.025874612999814417,,,,,,15.259999999999991,0.006999999999999673,1680987336.0,4520.0,20634.861568
1330,136.0,,,,,,2819,,2.0,,0.49620348500002365,1.0,,,,47737.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.171875,0.004712572999778786,,,1680987337.0,,
1330,,2909545.0,5190.053888,23957.0,28.059684814607227,0.0840170773624039,2820,6612.819968,,3.798999999999978,,,0.006807254999785073,2400.223232,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2036789.0,0.0009137719998761895,16.125,0.3502307110002221,34.6,0.0,8762.646528,0.10788137400004416,,1366744.0,16.125,2297.0,0.0,0.08171873786927732,0.02635569200037935,,,,,,15.268,0.006999999999999673,1680987337.0,4525.0,20633.57952
1330,137.0,,,,,,2821,,2.0,,0.49712356600048224,1.0,,,,47769.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.031982421875,0.004934762000175397,,,1680987337.0,,
1331,,2910850.0,5190.053888,23972.0,30.477798235366944,0.09366856758972868,2822,6612.815872,,3.8010000000003856,,,0.00690095099980681,2400.219136,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2037728.0,0.0008505060000061349,16.125,0.35072028500007946,34.6,0.0,8761.905152,0.10779394600012893,,1367526.0,16.125,2300.0,0.0,0.008172157551060663,0.025759069999821804,,,,,,15.275999999999982,0.006999999999999673,1680987338.0,4527.0,20634.324992
1331,138.0,,,,,,2823,,2.0,,0.4968406809998669,1.0,,,,47801.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.1337890625,0.0048159230000237585,,,1680987338.0,,
1332,139.0,,,,,,2824,,2.0,,0.49725878399976864,1.0,0.006610368000110611,,,47833.0,,,,,,0.0007957739999255864,,0.35226595899985114,,,,0.10793147100002898,,,,,,,0.024744306999764376,0.0001,2.0,,7.1717529296875,0.004910905000087951,,,1680987339.0,,
1332,,2912422.0,5190.053888,23992.0,33.45716452134436,0.09982840884209467,2825,6612.815872,,3.8029999999998836,,,0.006745641000179603,2400.219136,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2038783.0,0.0008335719999195135,16.125,,34.5,0.0,8759.840768,,,1368547.0,16.125,2300.0,0.0,0.012254170541406905,0.024873020999621076,,,,,,15.287999999999982,0.006999999999999673,1680987339.0,4530.0,20655.661056
1333,140.0,,,,,,2826,,2.0,,0.4955208479996145,1.0,,,,47865.0,,,,,,,,0.3505668150000929,,,,0.10753661299986561,,,,,,,,0.0001,2.0,,7.4111328125,0.004965185999935784,,,1680987340.0,,
1333,,2914038.0,5190.053888,24006.0,48.43934441510823,0.08222170654657132,2827,6612.819968,,3.8040000000000873,,,0.006575318000159314,2400.223232,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2039857.0,0.0007855730000301264,16.125,,34.6,0.0,8790.032384,,,1369543.0,16.125,2303.0,0.0,0.008167138183706563,0.024314299000252504,,,,,,15.299999999999983,0.006999999999999673,1680987340.0,4532.0,20625.461248
1334,141.0,,,,,,2828,,2.0,,0.4981926600003135,1.0,,,,47897.0,,,,,,,,0.3546355999997104,,,,0.10746488099994167,,,,,,,,0.0001,2.0,,7.31884765625,0.004416989000219473,,,1680987341.0,,
1334,,2915680.0,5190.053888,24017.0,49.19730577519369,0.09943875436841353,2829,6612.815872,,3.8060000000004948,,,0.006935400000202208,2400.219136,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2040817.0,0.0008811689999674854,16.125,,34.7,0.0,8790.65088,,,1370659.0,16.125,2305.0,0.0,0.008170206567398997,0.027157164000072953,,,,,,15.311999999999983,0.006999999999999673,1680987341.0,4534.0,20605.56288
1335,142.0,,,,,,2830,,2.0,,0.4975466700002471,1.0,,,,47929.0,,,,,,,,0.3510966730000291,,,,0.10645820900026592,,,,,,,,0.0001,2.0,,7.0762939453125,0.00501805499970942,,,1680987342.0,,
1335,,2917383.0,5190.053888,24034.0,31.351194244872115,0.15836225113918523,2831,6612.819968,,3.8079999999999927,,,0.006788652000068396,2400.223232,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2042308.0,0.0008931070001381158,16.0,0.35330237400012265,34.7,0.0,8791.035904,,,1371639.0,15.75,2308.0,0.0,0.04493179840194799,0.025593799999569455,,,,,,15.328000000000003,0.006999999999999673,1680987342.0,4538.0,20605.181952
1336,143.0,,,,,,2832,,2.0,,0.49888105700028973,1.0,,,,47961.0,,,,,,,,,,,,0.10763848200031134,,,,,,,,0.0001,2.0,,7.41552734375,0.004664642000079766,,,1680987343.0,,
1336,,2919651.0,5190.053888,24064.0,70.06151981528085,0.2099121197920519,2833,6612.815872,,3.8100000000004,,,0.006479976000264287,2400.219136,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2044461.0,0.0007377120000455761,16.0,0.35639874800017424,34.7,0.0,8789.737472,0.1076313220000884,,1372944.0,15.75,2309.0,0.0,0.008172072030262571,0.024460298999656516,,,,,,15.335999999999984,0.006999999999999673,1680987343.0,4540.0,20606.754816
1337,144.0,,,,,,2834,,2.0,,0.5000805810000202,1.0,,,,47993.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.0565185546875,0.004372523999791156,,,1680987344.0,,
1337,,2920984.0,5190.053888,24077.0,39.471018725016364,0.09050727232546918,2835,6612.819968,,3.8109999999996944,,,0.006815596999786067,2400.223232,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2045334.0,0.0008801409999250609,16.0,0.35285937100024967,34.7,0.0,8791.052288,0.10757366300003923,,1373769.0,15.75,2311.0,0.0,0.008172070090257999,0.024719646999983524,,,,,,15.352000000000004,0.006999999999999673,1680987344.0,4542.0,20605.165568
1337,145.0,,,,,,2836,,2.0,,0.4974973729999874,1.0,,,,48025.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.26171875,0.004648954000003869,,,1680987344.0,,
1338,,2922277.0,5190.053888,24096.0,33.860694342676325,0.08102250158294384,2837,6612.815872,,3.813000000000102,,,0.006533124000270618,2400.219136,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2046153.0,0.0009473999998590443,16.0,0.35213042899977154,34.7,0.0,8791.216128,0.10794241600024179,,1374616.0,15.75,2313.0,0.0,0.00817167749520546,0.02487371000006533,,,,,,15.359999999999985,0.006999999999999673,1680987345.0,4544.0,20605.018112
1338,146.0,,,,,,2838,,2.0,,0.49681888100030847,1.0,,,,48057.0,,,,,,,,,,,,,,,,,,,,0.0001,2.0,,7.3780517578125,0.004391802000100142,,,1680987345.0,,
1339,147.0,,,,,,2839,,2.0,,0.4972024189996773,1.0,0.006944770000245626,,,48089.0,,,,,,0.0007213330000013229,,0.3530220249999729,,,,0.10659799999984898,,,,,,,0.02500861399994392,0.0001,2.0,,7.1654052734375,0.004907676999664545,,,1680987346.0,,
1339,,2923917.0,5190.053888,24114.0,36.14878279679762,0.12095829799760255,2840,6612.811776,,3.8150000000005093,,,0.006871259000035934,2400.21504,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2047458.0,0.0008501780002916348,16.0,,34.6,0.0,8789.561344,,,1375610.0,15.75,2316.0,0.0,0.012257831085598156,0.024477546000071015,,,,,,15.371999999999986,0.006999999999999673,1680987346.0,4547.0,20625.948672
1340,148.0,,,,,,2841,,2.0,,0.4960579529997631,1.0,,,,48121.0,,,,,,,,0.3524242579997008,,,,0.10675037599958159,,,,,,,,0.0001,2.0,,7.256103515625,0.004684336000082112,,,1680987347.0,,
1340,,2925607.0,5190.053888,24124.0,47.367097603400694,0.1226472754888102,2842,6612.815872,,3.8170000000000073,,,0.006662546999905317,2400.219136,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2048476.0,0.0008876369997778966,16.0,,34.7,0.0,8790.040576,,,1376764.0,15.5,2320.0,0.0,0.04494433310618351,0.026390348999939306,,,,,,15.383999999999986,0.006999999999999673,1680987347.0,4551.0,20606.193664
1341,149.0,,,,,,2843,,2.0,,0.4985314830000789,1.0,,,,48153.0,,,,,,,,0.35190993000014714,,,,0.10770049300026585,,,,,,,,0.0001,2.0,,7.0784912109375,0.004980527000043367,,,1680987348.0,,
1341,,2927076.0,5190.053888,24137.0,39.7231838711637,0.07348531085860505,2844,6612.811776,,3.8190000000004147,,,0.006637269999828277,2400.21504,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2049462.0,0.0007806720000189671,16.0,,34.7,0.0,8790.515712,,,1377699.0,15.5,2322.0,0.0,0.008172128399671194,0.024713368999982777,,,,,,15.391999999999996,0.006999999999999673,1680987348.0,4553.0,20605.714432
1342,150.0,,,,,,2845,,2.0,,0.49983254299968394,1.0,,,,48185.0,,,,,,,,0.3547850209997705,,,,0.10803397700010464,,,,,,,,0.0001,2.0,,7.277099609375,0.00488223399997878,,,1680987349.0,,
1342,,2928419.0,5190.053888,24154.0,29.07740971310778,0.07681206763289823,2846,6612.815872,,3.8209999999999127,,,0.006536853999932646,2400.219136,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2050392.0,0.0007334040001296671,16.0,0.3533091119998062,34.7,0.0,8790.216704,,,1378554.0,15.5,2324.0,0.0,0.008172005950864545,0.024824336000165204,,,,,,15.403999999999996,0.006999999999999673,1680987349.0,4555.0,20606.017536
1343,151.0,,,,,,2847,,2.0,,0.4971550110003591,1.0,,,,48217.0,,,,,,,,,,,,0.10726354100006574,,,,,,,,0.0001,2.0,,7.1693115234375,0.004487764000259631,,,1680987350.0,,
1343,,2929844.0,5190.053888,24172.0,32.55051893545376,0.7397678358700106,2848,6612.811776,,3.824000000000524,,,0.006807943000239902,2400.21504,8.0,,0.0,2.654208,14.000000000000002,28944.191488,2051442.0,0.0007505789999413537,16.0,0.3552745810002307,34.7,0.0,8791.404544,0.10886774899972806,,1379422.0,15.5,2328.0,0.0,0.08580071595524295,0.024013238999941677,,,,,,15.415999999999997,0.006999999999999673,1680987350.0,4560.0,20604.821504
